,flow1,flow2,flow3,flow4,flow5,flow6,flow7,flow8,flow9,flow10,flow11,flow12
1132,157.68999647535384,107.80999759025872,18.219999592751265,1.8299999590963123,3.4099999237805605,2.969999933615327,211.11999528110027,1.409999968484044,27.10999939404428,3.01999993249774,4.449999900534749,16.22999963723123
1133,140.15999686717987,106.62999761663376,24.01999946311116,1.769999960437417,3.849999913945794,3.36999992467463,209.63999531418085,1.3699999693781135,21.87999951094389,1.979999955743552,4.599999897181988,13.349999701604249
1134,119.1899973358959,105.059997651726,27.21999939158559,1.4899999666959047,3.719999916851521,3.7399999164044857,211.6599952690304,1.3499999698251486,16.559999629855156,1.5599999651312828,4.939999889582396,11.139999751001596
1135,108.2799975797534,103.36999768950044,30.64999931491912,1.169999973848462,3.3399999253451824,3.8699999134987593,221.7399950437248,0.979999978095293,15.119999662041664,1.479999966919422,4.52999989874661,9.779999781399964
1136,102.43999771028756,101.72999772615732,37.0899991709739,0.9199999794363976,2.8599999360740185,3.839999914169312,246.65999448671937,0.7099999841302633,14.299999680370092,1.19999997317791,3.519999921321869,8.859999801963568
1137,97.63999781757592,99.88999776728453,39.54999911598861,0.7399999834597111,2.4799999445676804,3.709999917075038,271.6799939274788,0.7699999827891588,13.099999707192184,1.0199999772012234,2.7199999392032623,8.24999981559813
1138,93.4699979107827,99.76999776996672,38.45999914035201,0.5999999865889549,2.149999951943755,3.5299999210983515,264.7999940812588,0.3799999915063381,11.649999739602208,0.8799999803304672,2.219999950379133,7.989999821409583
1139,96.15999785065652,100.45999775454402,35.729999201372266,0.4899999890476465,1.9099999573081727,3.3199999257922173,247.9599944576621,0.2999999932944774,10.199999772012234,0.8699999805539846,1.889999957755208,7.869999824091792
1140,96.52999784238636,98.93999778851868,32.49999927356839,0.3499999921768904,1.6599999628961086,3.1199999302625656,233.57999477908007,0.2599999941885471,9.199999794363976,0.7799999825656414,5.069999886676669,7.439999833703041
1141,93.4099979121238,97.26999782584608,29.35999934375286,0.2899999935179949,1.9999999552965164,2.919999934732914,219.22999509982765,0.3399999924004078,9.809999780729411,0.6799999848008156,7.089999841526151,7.059999842196703
1142,84.66999810747802,95.40999786742032,26.54999940656125,0.2299999948590994,1.839999958872795,2.7399999387562275,207.839995354414,0.2899999935179949,9.939999777823688,0.5899999868124723,4.729999894276261,6.6599998511374
1143,78.06999825499952,93.68999790586533,24.109999461099505,0.1299999970942735,1.3699999693781135,2.579999942332506,204.2699954342097,0.2399999946355819,11.429999744519591,0.5299999881535769,2.1599999517202377,6.299999859184027
1144,77.51999826729298,91.9199979454279,22.009999508038163,0.0899999979883432,1.1899999734014273,2.4299999456852674,202.1499954815954,0.3599999919533729,13.729999693110583,0.4999999888241291,2.5299999434500933,6.029999865218997
1145,82.86999814771116,90.31999798119068,20.199999548494816,0.0899999979883432,1.19999997317791,2.349999947473407,202.78999546729028,0.4799999892711639,15.829999646171927,2.9099999349564314,3.589999919757247,5.929999867454171
1146,85.05999809876084,88.88999801315367,18.639999583363533,0.0999999977648258,1.2099999729543924,2.3099999483674765,200.89999550953507,0.2899999935179949,19.779999557882547,1.0499999765306711,3.609999919310212,5.849999869242311
1147,80.8899981919676,87.45999804511666,17.319999612867832,0.1799999959766864,1.4299999680370092,2.229999950155616,191.2999957241118,0.429999990388751,32.129999281838536,2.4699999447911978,2.4799999445676804,5.719999872148037
1148,70.31999842822552,86.26999807171524,16.749999625608325,0.1199999973177909,3.0699999313801527,2.319999948143959,183.4899958986789,0.3599999919533729,22.9099994879216,1.2599999718368051,2.2799999490380287,5.529999876394868
